	evaluation_mode	train_size	validation_unbalance_rate	use_scale_free_distribution	validation_sample_only_edges_with_heterogeneous_node_types	false_discovery_rate	negative_predictive_value	positive_likelyhood_ratio	negative_likelyhood_ratio	false_omission_rate	diagnostic_odds_ratio	matthews_correlation_coefficient	threat_score	markedness	informedness	accuracy	precision	fall_out	prevalence_threshold	prevalence	recall	miss_rate	f1_score	specificity	fowlkes_mallows_index	balanced_accuracy	auroc	auprc	time_required_for_training	time_required_for_evaluation	task_name	model_name	library_name	graph_name	nodes_number	edges_number	evaluation_schema	holdout_number	holdouts_kwargs	use_subgraph_as_support	number_of_threads	python_version	platform	number_of_holdouts	number_of_slurm_nodes	time_required_to_compute_constant_node_features	time_required_to_compute_constant_node_type_features	time_required_to_compute_constant_edge_features	time_required_for_setting_up_holdout	time_required_to_compute_node_features	time_required_to_compute_node_type_features	time_required_to_compute_edge_features	features_names	('model_parameters', 'random_state')	('model_parameters', 'edge_features')	('model_parameters', 'edge_embeddings')	('model_parameters', 'cooccurrence_iterations')	('model_parameters', 'cooccurrence_window_size')	('model_parameters', 'number_of_epochs')	('model_parameters', 'number_of_edges_per_mini_batch')	('model_parameters', 'sample_only_edges_with_heterogeneous_node_types')	('model_parameters', 'learning_rate')	('model_parameters', 'first_order_decay_factor')	('model_parameters', 'second_order_decay_factor')	('model_parameters', 'avoid_false_negatives')	('model_parameters', 'use_scale_free_distribution')
0	train	0.007185042262073829	1.0	True	False	0.04741379310344829	0.530558789289872	20.09090909090898	0.8848052660449808	0.46944121071012807	22.70658851377996	0.2352061779125209	0.11978319783197831	0.4831449961864238	0.11450381679389299	0.5572519083969466	0.9525862068965517	0.005997818974918245	0.18240558163087756	0.5	0.12050163576881134	0.8794983642311887	0.21393998063891578	0.9940021810250818	0.3388040674812536	0.5572519083969465	0.9915874003584302	0.9846182316760269	3.7445647716522217	0.0038187503814697266	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.18859219551086426	1.049041748046875e-05	2.86102294921875e-06	2.1457672119140625e-06		336	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	True	False	0.025000000000000022	0.5332749562171628	38.99999999999943	0.8752052545155994	0.46672504378283713	44.560975609755445	0.2514406824931268	0.1272430668841762	0.5082749562171629	0.12438625204582654	0.5621931260229133	0.975	0.00327332242225864	0.1380262631157482	0.5	0.1276595744680851	0.8723404255319149	0.22575976845151954	0.9967266775777414	0.35280034737282073	0.5621931260229133	0.9944725852550486	0.9896196629740264	3.7445647716522217	0.0038187503814697266	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.18859219551086426	1.049041748046875e-05	2.86102294921875e-06	2.1457672119140625e-06		336	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	True	False	0.04741379310344829	0.530558789289872	20.09090909090898	0.8848052660449808	0.46944121071012807	22.70658851377996	0.2352061779125209	0.11978319783197831	0.4831449961864238	0.11450381679389299	0.5572519083969466	0.9525862068965517	0.005997818974918245	0.18240558163087756	0.5	0.12050163576881134	0.8794983642311887	0.21393998063891578	0.9940021810250818	0.3388040674812536	0.5572519083969465	0.9909244115454001	0.9674105787232214	3.7973361015319824	0.0034797191619873047	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.18859219551086426	1.049041748046875e-05	2.86102294921875e-06	2.1457672119140625e-06		336	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	True	False	0.025000000000000022	0.5332749562171628	38.99999999999943	0.8752052545155994	0.46672504378283713	44.560975609755445	0.2514406824931268	0.1272430668841762	0.5082749562171629	0.12438625204582654	0.5621931260229133	0.975	0.00327332242225864	0.1380262631157482	0.5	0.1276595744680851	0.8723404255319149	0.22575976845151954	0.9967266775777414	0.35280034737282073	0.5621931260229133	0.9941417707549267	0.9835006586964256	3.7973361015319824	0.0034797191619873047	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.18859219551086426	1.049041748046875e-05	2.86102294921875e-06	2.1457672119140625e-06		336	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	True	False	0.04741379310344829	0.530558789289872	20.09090909090898	0.8848052660449808	0.46944121071012807	22.70658851377996	0.2352061779125209	0.11978319783197831	0.4831449961864238	0.11450381679389299	0.5572519083969466	0.9525862068965517	0.005997818974918245	0.18240558163087756	0.5	0.12050163576881134	0.8794983642311887	0.21393998063891578	0.9940021810250818	0.3388040674812536	0.5572519083969465	0.9915833124229239	0.9845772256620777	3.8549814224243164	0.0036334991455078125	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.18859219551086426	1.049041748046875e-05	2.86102294921875e-06	2.1457672119140625e-06		336	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	True	False	0.025000000000000022	0.5332749562171628	38.99999999999943	0.8752052545155994	0.46672504378283713	44.560975609755445	0.2514406824931268	0.1272430668841762	0.5082749562171629	0.12438625204582654	0.5621931260229133	0.975	0.00327332242225864	0.1380262631157482	0.5	0.1276595744680851	0.8723404255319149	0.22575976845151954	0.9967266775777414	0.35280034737282073	0.5621931260229133	0.9944725852550486	0.9896196629740264	3.8549814224243164	0.0036334991455078125	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.18859219551086426	1.049041748046875e-05	2.86102294921875e-06	2.1457672119140625e-06		336	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	True	False	0.0008136696501220841	0.7515375153751538	1228.000000000016	0.3306055646481178	0.24846248462484624	3714.396039604009	0.7087004705669357	0.6692098092643052	0.7507238457250316	0.6690294438386042	0.8345147219193021	0.9991863303498779	0.0005452562704471031	0.02774476848889181	0.5	0.6695747001090513	0.3304252998909487	0.801828272935031	0.9994547437295529	0.8179424719973177	0.8345147219193021	0.9989689483391981	0.998617284037992	3.8165218830108643	0.004777431488037109	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.18859219551086426	1.049041748046875e-05	2.86102294921875e-06	2.1457672119140625e-06		336	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	True	False	0.007092198581560294	0.5642923219241442	140.0000000000027	0.7721311475409836	0.4357076780758557	181.3163481953326	0.3560347569983387	0.22875816993464052	0.5572001233425841	0.2274959083469721	0.613747954173486	0.9929078014184397	0.0016366612111292644	0.07792920551222399	0.5	0.22913256955810146	0.7708674304418985	0.3723404255319149	0.9983633387888707	0.4769774794194085	0.613747954173486	0.954567918761602	0.9508957897510406	3.8165218830108643	0.004777431488037109	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.18859219551086426	1.049041748046875e-05	2.86102294921875e-06	2.1457672119140625e-06		336	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	True	False	0.026795895096921374	0.9336468129571578	36.31914893617021	0.0710688304420817	0.06635318704284221	511.04188306248943	0.9059877526091942	0.9074960127591707	0.9068509178602364	0.9051254089422027	0.9525627044711014	0.9732041049030786	0.02562704471101418	0.1423176155556657	0.5	0.930752453653217	0.06924754634678298	0.9515050167224081	0.9743729552889858	0.951741618583491	0.9525627044711014	0.9881330948555636	0.9625478922324263	3.792813301086426	0.003518819808959961	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.24179887771606445	1.3589859008789062e-05	4.5299530029296875e-06	1.9073486328125e-06		378	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	True	False	0.02987697715289983	0.9096477794793262	32.4705882352941	0.09932659932659935	0.0903522205206738	326.90727816550327	0.8776898139808234	0.8789808917197452	0.8797708023264263	0.8756137479541735	0.9378068739770867	0.9701230228471002	0.02782324058919805	0.14929167907756766	0.5	0.9034369885433715	0.09656301145662849	0.9355932203389831	0.972176759410802	0.9361864249590338	0.9378068739770867	0.9789999758920607	0.9702273442370344	3.792813301086426	0.003518819808959961	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.24179887771606445	1.3589859008789062e-05	4.5299530029296875e-06	1.9073486328125e-06		378	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	True	False	0.04741379310344829	0.530558789289872	20.09090909090898	0.8848052660449808	0.46944121071012807	22.70658851377996	0.2352061779125209	0.11978319783197831	0.4831449961864238	0.11450381679389299	0.5572519083969466	0.9525862068965517	0.005997818974918245	0.18240558163087756	0.5	0.12050163576881134	0.8794983642311887	0.21393998063891578	0.9940021810250818	0.3388040674812536	0.5572519083969465	0.9913051841562918	0.984524794258482	3.7630536556243896	0.0035619735717773438	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.24179887771606445	1.3589859008789062e-05	4.5299530029296875e-06	1.9073486328125e-06		378	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	True	False	0.06493506493506496	0.5292576419213975	14.400000000000084	0.8894389438943894	0.4707423580786026	16.1899814471244	0.22564551032702496	0.11688311688311688	0.4643225769863326	0.10965630114566283	0.5548281505728314	0.935064935064935	0.008183306055646433	0.20856217852254097	0.5	0.11783960720130933	0.8821603927986906	0.20930232558139536	0.9918166939443536	0.3319453037109725	0.5548281505728314	0.9869509081996459	0.9772500320405901	3.7630536556243896	0.0035619735717773438	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.24179887771606445	1.3589859008789062e-05	4.5299530029296875e-06	1.9073486328125e-06		378	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	True	False	0.04741379310344829	0.530558789289872	20.09090909090898	0.8848052660449808	0.46944121071012807	22.70658851377996	0.2352061779125209	0.11978319783197831	0.4831449961864238	0.11450381679389299	0.5572519083969466	0.9525862068965517	0.005997818974918245	0.18240558163087756	0.5	0.12050163576881134	0.8794983642311887	0.21393998063891578	0.9940021810250818	0.3388040674812536	0.5572519083969465	0.9907249946187904	0.9693607171826708	3.775743246078491	0.0035490989685058594	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.24179887771606445	1.3589859008789062e-05	4.5299530029296875e-06	1.9073486328125e-06		378	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	True	False	0.06493506493506496	0.5292576419213975	14.400000000000084	0.8894389438943894	0.4707423580786026	16.1899814471244	0.22564551032702496	0.11688311688311688	0.4643225769863326	0.10965630114566283	0.5548281505728314	0.935064935064935	0.008183306055646433	0.20856217852254097	0.5	0.11783960720130933	0.8821603927986906	0.20930232558139536	0.9918166939443536	0.3319453037109725	0.5548281505728314	0.9860194042124606	0.955953548691277	3.775743246078491	0.0035490989685058594	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.24179887771606445	1.3589859008789062e-05	4.5299530029296875e-06	1.9073486328125e-06		378	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	True	False	0.04741379310344829	0.530558789289872	20.09090909090898	0.8848052660449808	0.46944121071012807	22.70658851377996	0.2352061779125209	0.11978319783197831	0.4831449961864238	0.11450381679389299	0.5572519083969466	0.9525862068965517	0.005997818974918245	0.18240558163087756	0.5	0.12050163576881134	0.8794983642311887	0.21393998063891578	0.9940021810250818	0.3388040674812536	0.5572519083969465	0.9913120964836025	0.9845861249227373	3.731388807296753	0.0035986900329589844	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.24179887771606445	1.3589859008789062e-05	4.5299530029296875e-06	1.9073486328125e-06		378	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	True	False	0.06493506493506496	0.5292576419213975	14.400000000000084	0.8894389438943894	0.4707423580786026	16.1899814471244	0.22564551032702496	0.11688311688311688	0.4643225769863326	0.10965630114566283	0.5548281505728314	0.935064935064935	0.008183306055646433	0.20856217852254097	0.5	0.11783960720130933	0.8821603927986906	0.20930232558139536	0.9918166939443536	0.3319453037109725	0.5548281505728314	0.9869468902097659	0.9772183045572093	3.731388807296753	0.0035986900329589844	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.24179887771606445	1.3589859008789062e-05	4.5299530029296875e-06	1.9073486328125e-06		378	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	True	False	0.0008312551953449931	0.7436105476673428	1202.0000000000155	0.3447899618112384	0.2563894523326572	3486.1803797468806	0.6974317781698282	0.6550408719346049	0.7427792924719978	0.6548527808069793	0.8274263904034896	0.999168744804655	0.0005452562704471031	0.028034863985611343	0.5	0.6553980370774264	0.3446019629225736	0.7915706289101087	0.9994547437295529	0.8092300254279292	0.8274263904034896	0.9985998449260247	0.9976470437012148	3.775818109512329	0.0034275054931640625	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.24179887771606445	1.3589859008789062e-05	4.5299530029296875e-06	1.9073486328125e-06		378	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	True	False	0.0	0.5590118938700823	inf	0.7888707037643208	0.4409881061299177	inf	0.3435459033959868	0.21112929623567922	0.5590118938700823	0.21112929623567922	0.6055646481178396	1.0	0.0	0.0	0.5	0.21112929623567922	0.7888707037643208	0.34864864864864864	1.0	0.4594880806241651	0.6055646481178396	0.9570677781319561	0.9535835907685815	3.775818109512329	0.0034275054931640625	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.24179887771606445	1.3589859008789062e-05	4.5299530029296875e-06	1.9073486328125e-06		378	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	True	False	0.02183908045977012	0.9315352697095436	44.78947368421063	0.07349665924276165	0.06846473029045644	609.4082934609268	0.9085005258740503	0.9091880341880342	0.9096961892497735	0.9073064340239914	0.9536532170119957	0.9781609195402299	0.02071973827699014	0.12999685432434377	0.5	0.9280261723009815	0.0719738276990185	0.9524342473419138	0.9792802617230099	0.9527638396031453	0.9536532170119957	0.9889245934956933	0.9611545660037217	3.7611162662506104	0.0035893917083740234	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.19008851051330566	1.1682510375976562e-05	3.337860107421875e-06	1.430511474609375e-06		420	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	True	False	0.019298245614035037	0.9202453987730062	50.81818181818186	0.08666666666666668	0.07975460122699386	586.3636363636367	0.8989164598844844	0.8987138263665595	0.9009471531589712	0.8968903436988542	0.9484451718494271	0.980701754385965	0.018003273322422242	0.12302109430741123	0.5	0.9148936170212766	0.08510638297872342	0.9466553767993227	0.9819967266775778	0.947226359055367	0.9484451718494271	0.9863247714433423	0.968102591242685	3.7611162662506104	0.0035893917083740234	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.19008851051330566	1.1682510375976562e-05	3.337860107421875e-06	1.430511474609375e-06		420	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	True	False	0.04435483870967738	0.5330409356725145	21.545454545454426	0.8760285244103126	0.4669590643274854	24.59446689816119	0.24539716757685767	0.12845528455284552	0.48868609696283727	0.12322791712104686	0.5616139585605234	0.9556451612903226	0.005997818974918245	0.17725128161450915	0.5	0.1292257360959651	0.8707742639040349	0.2276657060518732	0.9940021810250818	0.3514170590826365	0.5616139585605234	0.9907464005356236	0.9848402482376222	3.7989933490753174	0.0035817623138427734	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.19008851051330566	1.1682510375976562e-05	3.337860107421875e-06	1.430511474609375e-06		420	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
